image_url,cx,cy,r,type,count
"https://drive.google.com/uc?export=view&id=1vy_UojvJq5lLE3accBTqrjAOptliLD2s
",588.0,265.0,10.0,1,2
"https://drive.google.com/uc?export=view&id=1vy_UojvJq5lLE3accBTqrjAOptliLD2s
",657.0,292.0,10.0,1,3
"https://drive.google.com/uc?export=view&id=1vy_UojvJq5lLE3accBTqrjAOptliLD2s
",589.0,339.0,10.0,1,2
"https://drive.google.com/uc?export=view&id=1vy_UojvJq5lLE3accBTqrjAOptliLD2s
",577.0,357.0,10.0,1,6
"https://drive.google.com/uc?export=view&id=1vy_UojvJq5lLE3accBTqrjAOptliLD2s
",677.0,354.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1vy_UojvJq5lLE3accBTqrjAOptliLD2s
",720.0,340.0,10.0,1,5
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",175.0,174.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",188.0,181.0,10.349,1,6
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",182.0,206.0,10.0,1,7
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",235.0,292.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",234.0,449.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",264.0,236.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",259.0,268.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",258.0,296.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",260.0,343.0,10.0,1,3
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",261.0,402.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",264.0,478.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",363.0,396.0,10.0,1,8
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",316.0,236.0,10.0,1,4
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",313.0,266.0,10.0,1,4
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",312.0,295.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",354.0,331.0,10.0,1,7
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",345.0,349.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",357.0,178.0,10.0,1,2
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",370.0,168.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",362.0,207.0,10.0,1,2
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",356.0,268.0,10.0,1,2
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",353.0,237.0,10.0,1,16
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",391.0,236.0,10.0,1,3
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",390.0,300.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",403.0,300.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",434.0,240.0,10.0,1,2
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",442.0,264.0,10.0,1,2
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",483.0,206.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",496.0,222.0,10.0,1,4
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",485.0,238.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",477.0,266.0,10.0,1,3
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",476.0,296.0,10.0,1,2
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",520.0,162.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",586.0,180.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",616.0,237.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",583.0,268.0,10.0,1,1
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",563.0,293.0,10.0,1,2
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",572.0,358.0,10.0,1,4
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",650.0,207.0,10.0,1,4
"https://drive.google.com/uc?export=view&id=1Nnc12BsNS1mcy1lro_SPDcgZ061HeHCx
",693.0,237.0,10.0,1,1
