ObjectID,Date of Data Collection,Neighborhood,Map Number,Homeless Classification,How many?,Rain?,Temperature?,x,y
403,9/27/2017 7:00,Gaslamp,46,individual_sleeper,2,no,66,-117.16061,32.71455
410,9/27/2017 7:00,Gaslamp,46,individual_sleeper,3,no,66,-117.16027,32.71413
416,9/27/2017 7:00,Gaslamp,46,individual_sleeper,1,no,66,-117.16059,32.71372
425,9/27/2017 7:00,Gaslamp,46,individual_sleeper,4,no,66,-117.16094,32.71386
433,9/27/2017 7:00,Gaslamp,46,individual_sleeper,1,no,66,-117.16002,32.71428
438,9/27/2017 7:00,Gaslamp,46,individual_sleeper,1,no,66,-117.1606,32.7135
442,9/27/2017 7:00,Gaslamp,46,individual_sleeper,1,no,66,-117.16026,32.71309
446,9/27/2017 7:00,Gaslamp,46,individual_sleeper,1,no,66,-117.16093,32.71308
454,9/27/2017 7:00,Gaslamp,46,individual_sleeper,2,no,66,-117.1606,32.71267
458,9/27/2017 7:00,Gaslamp,46,individual_sleeper,1,no,66,-117.15937,32.71351
464,9/27/2017 7:00,Gaslamp,46,individual_sleeper,6,no,66,-117.15935,32.71312
467,9/27/2017 7:00,Gaslamp,46,individual_sleeper,2,no,66,-117.15935,32.71268
473,9/27/2017 7:00,Gaslamp,46,individual_sleeper,3,no,66,-117.16001,32.71266
480,9/27/2017 7:00,Gaslamp,46,individual_sleeper,1,no,66,-117.16002,32.71302
486,9/27/2017 7:00,Gaslamp,46,individual_sleeper,2,no,66,-117.16058,32.71246
488,9/27/2017 7:00,Gaslamp,46,individual_sleeper,2,no,66,-117.16002,32.712
512,9/27/2017 7:00,Gaslamp,46,individual_sleeper,1,no,66,-117.16091,32.71094
513,9/27/2017 7:00,Gaslamp,46,individual_sleeper,2,no,66,-117.16024,32.7109
516,9/27/2017 7:00,Gaslamp,46,individual_sleeper,2,no,66,-117.16,32.71105
520,9/27/2017 7:00,Gaslamp,46,individual_sleeper,2,no,66,-117.15934,32.71108
524,9/27/2017 7:00,Gaslamp,46,individual_sleeper,1,no,66,-117.15934,32.71066
528,9/27/2017 7:00,Gaslamp,46,individual_sleeper,1,no,66,-117.1608,32.71032
532,9/27/2017 7:00,Gaslamp,46,individual_sleeper,1,no,66,-117.16023,32.70993
534,9/27/2017 7:00,Gaslamp,46,individual_sleeper,1,no,66,-117.15998,32.71003
540,9/27/2017 7:00,Gaslamp,46,individual_sleeper,7,no,66,-117.1609,32.70883
544,9/27/2017 7:00,Gaslamp,46,individual_sleeper,1,no,66,-117.15928,32.70929
547,9/27/2017 7:00,Gaslamp,46,individual_sleeper,6,no,66,-117.15932,32.70821
555,9/27/2017 7:00,Gaslamp,46,individual_sleeper,18,no,66,-117.15934,32.70683
