image_url,date,neighborhood,total_count,temp,rain,source_file
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201806-001.png,2018-06-28,east_village,459.3,63,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2018-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201401-003.png,2014-01-03,Gaslamp,18,,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2014-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201403-005.png,2014-03-05,Gaslamp,29,,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2014-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201404-006.png,2014-04-06,,18,,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2014-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201405-004.png,2014-05-04,Gaslamp,14,,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2014-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201406-006.png,2014-06-06,Gaslamp,24,,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2014-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201407-006.png,2014-07-06,Gaslamp,30,,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2014-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201408-006.png,2014-08-06,Gaslamp,10,,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2014-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201409-006.png,2014-09-06,Gaslamp,10,,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2014-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201410-006.png,2014-10-06,Gaslamp,16,,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2014-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201411-006.png,2014-11-06,Gaslamp,15,,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2014-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201412-005.png,2014-12-05,Gaslamp,16,,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2014-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201501-004.png,2015-01-01,Gaslamp,19,,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2015-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201502-006.png,2015-02-26,Gaslamp,23,,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2015-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201503-003.png,2015-03-26,Gaslamp,22,,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2015-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201504-006.png,2015-04-01,Gaslamp,19,,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2015-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201505-006.png,2015-05-01,Gaslamp,24,,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2015-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201507-006.png,2015-07-01,Gaslamp,25,,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2015-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201508-006.png,2015-08-27,Gaslamp,24,,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2015-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201509-007.png,2015-09-25,Gaslamp,19,,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2015-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201510-006.png,2015-10-01,Gaslamp,55,,rain,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2015-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201511-006.png,2015-11-25,Gaslamp,18,,rain,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2015-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201512-005.png,2015-12-01,Gaslamp,11,,rain,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2015-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201601-005.png,2016-01-29,Gaslamp,24,,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2016-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201602-005.png,2016-02-25,Gaslamp,50,,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2016-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201603-005.png,2016-3-01,Gaslamp,39,,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2016-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201604-005.png,2016-04-01,Gaslamp,40,,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2016-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201605-005.png,2016-05-01,Gaslamp,38,,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2016-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201606-005.png,2016-06-30,Gaslamp,49,,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2016-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201607-005.png,2016-07-28,Gaslamp,37,,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-gaslamp-homeless-2016-json
