image_url,date,neighborhood,total_count,temp,rain,source_file
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201406-005.png,2014-06-30,Cortez,34,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2014.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201407-005.png,2014-07-31,Cortez,34,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2014.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201408-005.png,2014-08-31,Cortez,29,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2014.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201409-005.png,2014-09-30,Cortez,29,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2014.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201410-005.png,2014-10-31,Cortez,30,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2014.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201411-005.png,2014-11-30,Cortez,33,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2014.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201412-003.png,2014-12-31,Cortez,27,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2014.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201701-003.png,2017-1-26,Marina,26,42,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/marina-homeless-2017.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201702-003.png,2017-2-23,Marina,62,55,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/marina-homeless-2017.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201703-003.png,"2017-03-30
",Marina,56,58,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/marina-homeless-2017.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201704-004.png,2017-04-26,Marina,36,64,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/marina-homeless-2017.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201705-004.png,2017-05-25,Marina,39,59,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/marina-homeless-2017.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201706-004.png,2017-06-29,Marina,45,62,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/marina-homeless-2017.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201707-004.png,2017-07-27,Marina,44,67,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/marina-homeless-2017.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201708-004.png,2017-08-31,Marina,65,,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/marina-homeless-2017.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201709-006.png,2017-09-27,Marina,64,66,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/marina-homeless-2017.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201710-006.png,2017-10-25,Marina,68,66,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/marina-homeless-2017.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201711-006.png,2017-11-29,Marina,44,59,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/marina-homeless-2017.json
