image_url,x,y,width,height,intersection
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201501-005.png,2634,759,53,62,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201501-005.png,2609,1859,64,59,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201502-004.png,736,999,67,76,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201502-004.png,736,739,67,62,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201502-004.png,2648,753,67,62,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201502-004.png,2645,1850,64,59,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201503-004.png,305,493,31,31,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201503-004.png,306,354,34,30,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201503-004.png,1282,379,31,31,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201503-004.png,1266,941,35,32,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201504-004.png,655,1055,56,64,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201504-004.png,655,792,67,50,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201504-004.png,2569,842,62,62,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201504-004.png,2539,1934,59,56,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201505-004.png,627,1061,56,64,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201505-004.png,630,795,70,50,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201505-004.png,2536,831,70,50,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201505-004.png,2519,1926,62,56,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201506-003.png,390,688,43,54,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201506-003.png,388,500,50,39,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201506-003.png,1749,522,43,34,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201506-003.png,1734,1299,45,35,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201507-005.png,406,705,43,47,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201507-005.png,406,520,45,37,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201507-005.png,1713,539,43,41,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201507-005.png,1704,1285,41,35,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201508-004.png,454,680,39,41,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201508-004.png,450,493,45,36,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201508-004.png,1744,495,45,41,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201508-004.png,1750,1243,49,39,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201509-005.png,392,649,47,45,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201509-005.png,389,459,45,36,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201509-005.png,1746,463,47,38,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201509-005.png,1752,1246,49,40,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201510-004.png,436,693,45,41,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201510-004.png,437,512,45,34,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201510-004.png,1751,518,45,37,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201510-004.png,1750,1269,47,39,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201511-004.png,400,671,39,41,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201511-004.png,396,493,41,39,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201511-004.png,1714,484,41,39,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201511-004.png,1720,1232,52,34,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201512-003.png,423,684,41,41,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201512-003.png,423,502,47,37,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201512-003.png,1734,507,41,41,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201512-003.png,1734,1253,41,39,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201601-005.png,991,275,37,28,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201601-005.png,1346,262,34,34,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201601-005.png,993,1112,36,26,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201601-005.png,1348,1112,32,30,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201602-005.png,742,98,21,20,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201602-005.png,1020,89,24,23,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201602-005.png,734,791,32,19,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201602-005.png,1024,792,31,17,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201603-005.png,1015,157,28,30,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201603-005.png,1391,161,24,30,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201603-005.png,1006,1084,30,34,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201603-005.png,1387,1086,28,30,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201604-005.png,736,109,21,24,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201604-005.png,1007,111,23,28,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201604-005.png,737,777,16,20,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201604-005.png,1011,780,17,20,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201605-005.png,1034,198,32,32,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201605-005.png,1413,198,24,32,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201605-005.png,1022,1116,34,32,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201605-005.png,1404,1125,28,30,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201606-005.png,1032,118,28,30,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201606-005.png,1419,112,30,34,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201606-005.png,1022,1071,32,32,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201606-005.png,1415,1075,34,34,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201607-005.png,1026,131,34,34,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201607-005.png,1417,127,34,36,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201607-005.png,1019,1093,37,34,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201607-005.png,1413,1095,37,37,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201608-005.png,1004,159,32,30,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201608-005.png,1398,153,32,36,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201608-005.png,994,1121,39,32,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201608-005.png,1394,1121,36,30,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201609-005.png,1039,159,32,32,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201609-005.png,1436,159,34,34,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201609-005.png,1015,1118,36,36,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201609-005.png,1417,1120,28,36,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201610-005.png,1006,161,32,26,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201610-005.png,1393,151,34,30,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201610-005.png,1000,1120,37,28,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201610-005.png,1394,1120,37,32,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201611-005.png,1019,135,36,32,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201611-005.png,1415,123,36,34,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201611-005.png,1015,1103,37,26,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201611-005.png,1413,1103,43,28,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201612-005.png,1017,138,32,30,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201612-005.png,1406,133,32,32,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201612-005.png,1009,1110,37,24,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201612-005.png,1409,1105,34,30,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201701-005.png,1009,131,36,30,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201701-005.png,1409,125,37,36,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201701-005.png,1002,1099,39,26,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201701-005.png,1406,1097,39,32,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201702-005.png,991,189,34,28,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201702-005.png,1393,185,32,30,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201702-005.png,976,1146,43,26,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201702-005.png,1381,1146,36,24,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201703-005.png,990,123,39,35,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201703-005.png,1393,123,37,35,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201703-005.png,988,1104,43,32,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201703-005.png,1398,1106,35,28,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201704-006.png,1303,189,43,30,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201704-006.png,1811,185,37,36,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201704-006.png,1312,1260,45,32,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201704-006.png,1824,1256,47,34,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201705-006.png,1323,159,41,34,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201705-006.png,1811,163,41,28,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201705-006.png,1316,1161,39,24,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201705-006.png,1813,1164,39,24,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201706-006.png,1335,132,37,34,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201706-006.png,1822,127,35,35,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201706-006.png,1326,1139,45,35,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201706-006.png,1823,1137,41,28,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201707-006.png,1320,132,43,37,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201707-006.png,1814,125,39,39,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201707-006.png,1318,1148,45,35,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201707-006.png,1820,1145,47,37,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201708-006.png,1308,148,41,37,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201708-006.png,1804,146,39,37,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201708-006.png,1310,1164,43,36,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201708-006.png,1804,1166,37,36,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201709-008.png,1325,151,36,32,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201709-008.png,1819,151,34,36,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201709-008.png,1321,1159,37,34,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201709-008.png,1817,1163,41,34,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201710-008.png,1320,135,39,36,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201710-008.png,1824,132,37,32,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201710-008.png,1331,1148,43,37,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201710-008.png,1826,1144,39,37,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201711-008.png,1321,142,41,37,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201711-008.png,1813,140,43,39,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201711-008.png,1321,1146,41,36,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201711-008.png,1813,1144,47,41,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201712-008.png,1290,179,41,36,4th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201712-008.png,1785,179,37,36,6th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201712-008.png,1284,1183,43,36,4th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201712-008.png,1778,1191,39,37,6th_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201801-005.png,467,720,39,45,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201801-005.png,464,529,41,43,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201801-005.png,1617,527,41,41,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201801-005.png,1623,1288,39,45,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201802-005.png,393,690,41,43,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201802-005.png,385,510,41,39,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201802-005.png,1544,501,41,37,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201802-005.png,1554,1254,41,39,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201803-005.png,428,736,43,43,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201803-005.png,424,550,45,43,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201803-005.png,1582,540,43,41,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201803-005.png,1585,1299,45,47,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201804-005.png,447,710,41,37,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201804-005.png,445,523,43,39,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201804-005.png,1557,519,39,41,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201804-005.png,1561,1277,41,41,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201805-005.png,303,486,31,26,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201805-005.png,306,353,29,26,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201805-005.png,1111,354,30,27,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201805-005.png,1112,889,29,31,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201806-005.png,323,475,31,31,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201806-005.png,323,345,31,33,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201806-005.png,1133,337,26,31,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201806-005.png,1129,883,34,30,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201401-marina.png,290,1423,65,72,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201401-marina.png,290,1137,65,69,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201401-marina.png,2328,1140,76,65,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201401-marina.png,2328,2309,69,69,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201402-005.png,144,670,33,35,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201402-005.png,141,535,36,28,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201402-005.png,1125,524,30,30,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201402-005.png,1125,1089,33,28,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201403-004.png,144,668,30,33,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201403-004.png,146,530,35,30,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201403-004.png,1129,547,31,31,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201403-004.png,1115,1111,36,30,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201404-004.png,228,1397,69,72,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201404-004.png,235,1119,72,72,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201404-004.png,2273,1122,72,65,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201404-004.png,2270,2288,72,58,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201405-003.png,120,656,28,31,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201405-003.png,115,516,35,28,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201405-003.png,1101,507,28,31,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201405-003.png,1102,1073,33,31,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201406-004.png,214,1365,62,76,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201406-004.png,221,1082,62,62,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201406-004.png,2273,1100,62,65,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201406-004.png,2273,2284,58,58,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201407-004.png,253,1408,54,72,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201407-004.png,257,1155,62,54,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201407-004.png,2118,1158,65,58,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201407-004.png,2103,2241,69,54,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201408-004.png,736,1024,73,76,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201408-004.png,733,761,78,53,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201408-004.png,2701,770,67,59,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201408-004.png,2695,1887,76,56,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201409-004.png,731,1033,73,70,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201409-004.png,733,764,67,56,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201409-004.png,2695,773,64,50,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201409-004.png,2695,1889,70,62,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201410-004.png,691,1058,73,59,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201410-004.png,686,792,70,50,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201410-004.png,2609,798,67,56,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201410-004.png,2609,1898,64,50,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201411-004.png,358,1321,62,76,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201411-004.png,362,1057,72,54,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201411-004.png,2259,1115,69,54,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201411-004.png,2252,2219,72,58,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201412-006.png,386,664,43,48,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201412-006.png,380,477,45,39,Ketner_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201412-006.png,1741,447,48,41,3rd_G
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201412-006.png,1753,1234,52,41,3rd_K
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201701-002.png,828,1232,45,41,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201701-002.png,1637,1228,43,39,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201701-002.png,1628,757,49,36,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201701-002.png,822,755,47,39,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201702-002.png,806,1260,43,45,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201702-002.png,1617,1260,43,43,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201702-002.png,1611,791,45,37,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201702-002.png,806,791,41,37,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201703-002.png,820,1231,39,41,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201703-002.png,1622,1229,43,45,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201703-002.png,1628,757,35,43,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201703-002.png,818,755,37,41,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201704-003.png,1123,987,49,43,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201704-003.png,1733,983,43,45,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201704-003.png,1723,387,41,43,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201704-003.png,1123,385,43,45,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201705-003.png,1140,942,49,56,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201705-003.png,1738,946,45,54,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201705-003.png,1740,344,47,41,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201705-003.png,1138,342,47,49,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201706-003.png,1148,921,47,48,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201706-003.png,1753,927,47,47,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201706-003.png,1754,323,43,41,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201706-003.png,1156,317,41,45,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201707-003.png,1145,936,45,50,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201707-003.png,1747,934,43,50,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201707-003.png,1747,330,43,41,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201707-003.png,1148,328,39,41,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201708-003.png,1133,950,49,47,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201708-003.png,1731,950,49,52,State_Broadway
