,neighborhood,date,type,x,y
17200,east_village,2017-10-25,Individual,6284783.446361288,1840133.4930636906
17201,east_village,2017-10-25,Structure,6284780.801473069,1839989.3946740965
17202,east_village,2017-10-25,Structure,6284784.417445802,1839987.8068394058
17203,east_village,2017-10-25,Structure,6284786.162075982,1839992.4182390147
17204,east_village,2017-10-25,Individual,6284883.324189074,1839936.2790559293
17205,east_village,2017-10-25,Individual,6285192.79831509,1840119.4847057061
17206,east_village,2017-10-25,Structure,6285192.897412386,1839978.7441651237
17207,east_village,2017-11-29,Structure,6282340.3157262085,1840883.3453049036
17208,east_village,2017-11-29,Structure,6282475.765416799,1840880.4037574863
17209,east_village,2017-11-29,Structure,6282484.928788637,1840875.290198088
17210,east_village,2017-11-29,Structure,6282484.909611489,1840882.1182004665
17211,east_village,2017-11-29,Structure,6282487.605954385,1840871.0918413918
17212,east_village,2017-11-29,Individual,6282354.106812419,1840749.0439202809
17213,east_village,2017-11-29,Individual,6282354.13446562,1840751.0767874508
17214,east_village,2017-11-29,Individual,6282352.687483837,1840750.0298169297
17215,east_village,2017-11-29,Individual,6282358.165212464,1840747.2378339309
17216,east_village,2017-11-29,Individual,6282348.239362694,1840750.690750811
17217,east_village,2017-11-29,Individual,6282355.505566317,1840743.078170394
17218,east_village,2017-11-29,Individual,6282349.018495627,1840749.6310237024
17219,east_village,2017-11-29,Individual,6282350.158029279,1840750.7723157858
17220,east_village,2017-11-29,Individual,6282352.920921769,1840747.0039721446
17221,east_village,2017-11-29,Individual,6282357.63822637,1840746.5176750727
17222,east_village,2017-11-29,Individual,6282356.480610009,1840747.4172466202
17223,east_village,2017-11-29,Individual,6282482.822959464,1840769.24578421
17224,east_village,2017-11-29,Individual,6282481.923482696,1840771.334086394
17225,east_village,2017-11-29,Individual,6282488.751606493,1840769.803531453
17226,east_village,2017-11-29,Individual,6282482.988953807,1840766.099154025
17227,east_village,2017-11-29,Individual,6282489.685203164,1840765.5022523038
17228,east_village,2017-11-29,Individual,6282487.318566864,1840766.1042303443
17229,east_village,2017-11-29,Individual,6282434.119236885,1840712.3639861308
17230,east_village,2017-11-29,Individual,6282636.266498898,1840942.6424099782
17231,east_village,2017-11-29,Individual,6282631.727950732,1840941.8094145244
17232,east_village,2017-11-29,Individual,6282631.749613148,1840936.1631868493
17233,east_village,2017-11-29,Individual,6282636.540187668,1840942.341614623
17234,east_village,2017-11-29,Individual,6282641.124899625,1840946.5404881563
17235,east_village,2017-11-29,Individual,6282641.467098148,1840937.5231039994
17236,east_village,2017-11-29,Individual,6282636.047380787,1840940.384310477
17237,east_village,2017-11-29,Individual,6282726.71632997,1840932.3929290192
17238,east_village,2017-11-29,Individual,6282718.661344454,1840934.642970198
17239,east_village,2017-11-29,Structure,6282617.492243886,1840826.8713137018
17240,east_village,2017-11-29,Structure,6282779.201856452,1840866.8140171738
17241,east_village,2017-11-29,Structure,6282774.236411435,1840865.0206693923
17242,east_village,2017-11-29,Structure,6282773.410007877,1840864.7784187505
17243,east_village,2017-11-29,Structure,6282778.627023022,1840862.064743957
17244,east_village,2017-11-29,Individual,6282760.759697121,1840759.1913162854
17245,east_village,2017-11-29,Individual,6282753.738126476,1840751.4528426009
17246,east_village,2017-11-29,Individual,6282754.895464828,1840755.787191745
17247,east_village,2017-11-29,Individual,6282755.378273103,1840755.2642557807
17248,east_village,2017-11-29,Individual,6282755.458257106,1840750.8853593015
17249,east_village,2017-11-29,Individual,6282762.492813526,1840752.9602335428
17250,east_village,2017-11-29,Individual,6282754.093753481,1840753.0272358397
17251,east_village,2017-11-29,Individual,6282756.588208588,1840748.7050350134
17252,east_village,2017-11-29,Individual,6282914.556068048,1840855.3825600112
17253,east_village,2017-11-29,Individual,6283202.069730226,1840916.5352039952
17254,east_village,2017-11-29,Individual,6283479.490537364,1840869.5048604698
17255,east_village,2017-11-29,Individual,6283563.434898425,1840937.9432735327
17256,east_village,2017-11-29,Individual,6283564.30839611,1840940.1595783506
17257,east_village,2017-11-29,Individual,6283564.239874968,1840939.251589101
17258,east_village,2017-11-29,Individual,6283562.159675689,1840942.271713475
17259,east_village,2017-11-29,Individual,6284033.514021663,1841555.8717746485
17260,east_village,2017-11-29,Individual,6284034.613700493,1841560.9484327824
17261,east_village,2017-11-29,Individual,6284034.906671193,1841557.5520868208
17262,east_village,2017-11-29,Individual,6284030.8666960895,1841557.5673356901
17263,east_village,2017-11-29,Individual,6284036.981879098,1841563.3769144283
17264,east_village,2017-11-29,Individual,6283860.6577495765,1841194.731748358
17265,east_village,2017-11-29,Individual,6283857.394703444,1841196.0639918637
17266,east_village,2017-11-29,Individual,6284045.740194741,1841217.3253714447
17267,east_village,2017-11-29,Individual,6284105.950911362,1841111.1878921406
17268,east_village,2017-11-29,Individual,6284089.903826198,1840933.448702761
17269,east_village,2017-11-29,Individual,6284624.180600126,1841202.0541749643
17270,east_village,2017-11-29,Individual,6282380.200326127,1840561.5483790385
17271,east_village,2017-11-29,Individual,6282459.236828835,1840546.8665621444
17272,east_village,2017-11-29,Structure,6282335.824050324,1840435.8162320403
17273,east_village,2017-11-29,Individual,6282349.224761698,1840332.2910399956
17274,east_village,2017-11-29,Individual,6282353.630065179,1840333.3112055354
